0,1,2,3
4223,9142,2,1.0
4445,8473,2,1.0
5527,4739,2,1.0
2227,7132,2,1.0
4246,33978,2,1.0
3353,11691,2,1.0
1345,57396,2,1.0
5527,9142,2,1.0
57038,1729,2,1.0
54,7231,2,1.0
4790,9142,2,1.0
4790,4223,2,1.0
12159,1051,2,1.0
6965,5012,2,1.0
4091,2144,2,1.0
962,10198,2,1.0
8316,56733,2,1.0
11442,10567,2,1.0
9412,9142,2,1.0
1345,4897,2,1.0
494,2757,2,1.0
5527,7231,2,1.0
8005,4538,2,1.0
56947,5281,2,1.0
7250,9660,2,1.0
56947,5012,2,1.0
8316,5476,2,1.0
56947,11691,2,1.0
5122,2366,2,1.0
4445,9142,2,1.0
56947,4339,2,1.0
54,2496,2,1.0
121,7352,2,1.0
2516,1273,2,1.0
8316,9985,2,1.0
530,56947,2,1.0
2912,2411,2,1.0
1277,8721,2,1.0
54,4223,2,1.0
8680,55,2,1.0
8473,2411,2,1.0
1345,34015,2,1.0
11691,9142,2,1.0
11472,8473,2,1.0
2555,3184,2,1.0
8005,9142,2,1.0
5459,4790,2,1.0
11472,6041,2,1.0
2013,8473,2,1.0
2912,4991,2,1.0
2718,2366,2,1.0
3040,8330,2,1.0
6803,7436,2,1.0
8511,34015,2,1.0
34015,4223,2,1.0
9528,12607,2,1.0
7231,8167,2,1.0
4828,8253,2,1.0
5210,6730,2,1.0
11042,4991,2,1.0
4408,55,2,1.0
8511,2901,2,1.0
8680,9142,2,1.0
2516,57396,2,1.0
8511,57396,2,1.0
5857,10567,2,1.0
34015,2901,2,1.0
7231,10198,2,1.0
4613,2901,2,1.0
11042,56947,2,1.0
5527,5736,2,1.0
2757,6730,2,1.0
11077,5857,2,1.0
3040,4030,2,1.0
4091,8253,2,1.0
54,5527,2,1.0
10027,6965,2,1.0
54,5459,2,1.0
5476,4030,2,1.0
6965,6730,2,1.0
1345,9142,2,1.0
3040,2222,2,1.0
3184,31,2,1.0
5527,56947,2,1.0
11042,5635,2,1.0
56947,13712,2,1.0
4445,6980,2,1.0
7231,5122,2,1.0
1345,5459,2,1.0
56947,1273,2,1.0
2646,10806,2,1.0
5281,9142,2,1.0
8330,9142,2,1.0
8005,6965,2,1.0
2483,5857,2,1.0
9271,56947,2,1.0
2383,57038,2,1.0
2227,4030,2,1.0
12204,8473,2,1.0
5476,383,2,1.0
12105,5527,2,1.0
2718,11824,2,1.0
34015,57396,2,1.0
121,4722,2,1.0
56947,3542,2,1.0
5527,4408,2,1.0
8316,9546,2,1.0
7026,6714,2,1.0
8473,5512,2,1.0
56947,8167,2,1.0
8167,5857,2,1.0
1345,56947,2,1.0
8316,10125,2,1.0
117,5857,2,1.0
10806,57038,2,1.0
54,11869,2,1.0
5736,4538,2,1.0
2516,56947,2,1.0
256,11447,2,0.0
57277,7338,2,0.0
9271,34185,2,0.0
7250,58302,2,0.0
1765,8680,2,0.0
8364,2411,2,0.0
3184,11329,2,0.0
530,8618,2,0.0
8511,1851,2,0.0
962,4591,2,0.0
546,4223,2,0.0
446,7132,2,0.0
5476,2483,2,0.0
10027,7862,2,0.0
3217,1268,2,0.0
530,3275,2,0.0
6932,11003,2,0.0
9528,8484,2,0.0
9626,6622,2,0.0
5711,2496,2,0.0
811,58302,2,0.0
7635,2366,2,0.0
6949,2738,2,0.0
8756,10806,2,0.0
12565,11869,2,0.0
3353,5310,2,0.0
11493,2657,2,0.0
12565,2299,2,0.0
1858,613,2,0.0
2901,8253,2,0.0
727,3441,2,0.0
8762,5488,2,0.0
2013,10855,2,0.0
4790,8762,2,0.0
12565,613,2,0.0
4445,7432,2,0.0
7531,34671,2,0.0
2496,10567,2,0.0
8473,2496,2,0.0
8255,7502,2,0.0
