0,1,2,3
7026,6714,2,1.0
6965,4339,2,1.0
5459,4223,2,1.0
11824,6932,2,1.0
2383,6965,2,1.0
5122,2366,2,1.0
121,7352,2,1.0
2718,8316,2,1.0
9440,8253,2,1.0
504,13712,2,1.0
4408,8235,2,1.0
6980,6455,2,1.0
4091,8005,2,1.0
4091,2144,2,1.0
54,2496,2,1.0
8316,9985,2,1.0
4219,121,2,1.0
6965,5012,2,1.0
7231,10198,2,1.0
11042,56947,2,1.0
4613,55,2,1.0
9528,12607,2,1.0
8255,12925,2,1.0
1345,5459,2,1.0
34015,13362,2,1.0
4869,9142,2,1.0
11472,8473,2,1.0
56947,4030,2,1.0
3353,13105,2,1.0
4091,1273,2,1.0
1345,34015,2,1.0
12159,9142,2,1.0
3040,8330,2,1.0
4030,7132,2,1.0
2144,4991,2,1.0
5527,117,2,1.0
6965,5476,2,1.0
953,8473,2,1.0
11869,5857,2,1.0
2718,9546,2,1.0
472,4223,2,1.0
12925,3639,2,1.0
4091,8253,2,1.0
3083,10567,2,1.0
5210,8473,2,1.0
4408,121,2,1.0
3195,5281,2,1.0
8511,34015,2,1.0
7291,10806,2,1.0
3040,6965,2,1.0
530,56947,2,1.0
4790,4223,2,1.0
5736,3282,2,1.0
5210,383,2,1.0
121,4722,2,1.0
2901,13362,2,1.0
11442,10567,2,1.0
57396,9142,2,1.0
4091,9142,2,1.0
8511,2901,2,1.0
8316,3195,2,1.0
6965,5857,2,1.0
5857,10567,2,1.0
3040,3639,2,1.0
54,4223,2,1.0
4739,5310,2,1.0
9271,56947,2,1.0
3040,4030,2,1.0
8167,5857,2,1.0
10027,6965,2,1.0
12159,1051,2,1.0
6980,9546,2,1.0
121,10567,2,1.0
2718,2366,2,1.0
5476,4030,2,1.0
6041,9142,2,1.0
2912,2411,2,1.0
12925,1273,2,1.0
11321,6714,2,1.0
56947,8167,2,1.0
56947,11691,2,1.0
4613,56947,2,1.0
2366,9546,2,1.0
1345,57396,2,1.0
57018,8253,2,1.0
3630,11077,2,1.0
54,5459,2,1.0
2646,10806,2,1.0
5527,56947,2,1.0
8316,9546,2,1.0
1273,13712,2,1.0
57038,1729,2,1.0
4219,11077,2,1.0
6041,56947,2,1.0
3040,10125,2,1.0
4991,9142,2,1.0
494,2757,2,1.0
5527,7231,2,1.0
8680,9142,2,1.0
5574,6730,2,1.0
4091,1345,2,1.0
5527,31,2,1.0
54,11869,2,1.0
3184,31,2,1.0
4091,827,2,1.0
5527,9142,2,1.0
57018,4091,2,1.0
3040,2222,2,1.0
8473,8253,2,1.0
34015,4223,2,1.0
4091,54,2,1.0
2901,8680,2,1.0
9546,3282,2,1.0
4613,827,2,1.0
962,9142,2,1.0
11824,6714,2,1.0
56947,4869,2,1.0
5210,6730,2,1.0
10027,2929,2,0.0
57277,8330,2,0.0
4091,5488,2,0.0
4004,2222,2,0.0
6455,8618,2,0.0
962,1277,2,0.0
12925,4991,2,0.0
8671,11299,2,0.0
8364,2932,2,0.0
1319,1051,2,0.0
8255,35328,2,0.0
4091,11603,2,0.0
1898,7250,2,0.0
13080,8574,2,0.0
2555,10339,2,0.0
6803,7352,2,0.0
8992,256,2,0.0
1010,34747,2,0.0
18,7933,2,0.0
8005,11299,2,0.0
5210,8680,2,0.0
1345,5512,2,0.0
5213,57396,2,0.0
4860,8848,2,0.0
3353,3063,2,0.0
7291,8756,2,0.0
4219,11452,2,0.0
4642,4869,2,0.0
1010,446,2,0.0
2483,765,2,0.0
