0,1,2,3
4613,827,2,1.0
6965,4339,2,1.0
4739,58378,2,1.0
12925,9546,2,1.0
4030,7132,2,1.0
8316,8213,2,1.0
2144,4991,2,1.0
12159,9142,2,1.0
8473,5857,2,1.0
54,10855,2,1.0
56947,7933,2,1.0
4445,9142,2,1.0
11824,6932,2,1.0
4091,8005,2,1.0
4739,10198,2,1.0
1345,5459,2,1.0
4897,10198,2,1.0
5459,5736,2,1.0
6459,1184,2,1.0
953,8473,2,1.0
5459,1184,2,1.0
1277,8721,2,1.0
4790,4223,2,1.0
56947,827,2,1.0
11077,5857,2,1.0
3353,11691,2,1.0
54,5459,2,1.0
9546,3282,2,1.0
4445,4722,2,1.0
54,5857,2,1.0
472,4223,2,1.0
8316,9985,2,1.0
4739,5310,2,1.0
10806,57038,2,1.0
765,5857,2,1.0
8680,55,2,1.0
5122,1361,2,1.0
11042,4991,2,1.0
3040,6965,2,1.0
9528,12607,2,1.0
2366,9546,2,1.0
6041,9142,2,1.0
31,9142,2,1.0
4869,9142,2,1.0
8316,2227,2,1.0
7291,10806,2,1.0
2299,7026,2,1.0
12925,1273,2,1.0
504,13712,2,1.0
5635,10567,2,1.0
8511,4613,2,1.0
9626,8473,2,1.0
5857,10567,2,1.0
8473,4722,2,1.0
56947,4339,2,1.0
8473,2411,2,1.0
12732,6714,2,1.0
2516,57396,2,1.0
34015,57396,2,1.0
3040,3639,2,1.0
3040,10125,2,1.0
2718,2227,2,1.0
5210,383,2,1.0
11472,8473,2,1.0
3040,8330,2,1.0
12105,5527,2,1.0
4091,8253,2,1.0
8680,9142,2,1.0
4790,9142,2,1.0
5527,117,2,1.0
3195,5281,2,1.0
121,5635,2,1.0
56947,4223,2,1.0
54,11869,2,1.0
4091,9142,2,1.0
1273,12607,2,1.0
8473,6965,2,1.0
7889,5476,2,1.0
8473,8253,2,1.0
6965,6730,2,1.0
7026,5857,2,1.0
56947,9142,2,1.0
4208,11077,2,1.0
5122,56947,2,1.0
2013,6041,2,1.0
3735,5857,2,1.0
3063,8473,2,1.0
2516,5459,2,1.0
1345,34015,2,1.0
6965,5012,2,1.0
2718,2366,2,1.0
7231,8167,2,1.0
10027,6965,2,1.0
57396,9142,2,1.0
5210,8473,2,1.0
5527,7231,2,1.0
56947,5281,2,1.0
5122,2366,2,1.0
4408,8235,2,1.0
4790,472,2,1.0
3040,5488,2,1.0
121,4722,2,1.0
8511,57396,2,1.0
716,4897,2,1.0
56947,5012,2,1.0
11824,6714,2,1.0
2516,1273,2,1.0
11042,5635,2,1.0
7231,5122,2,1.0
7026,6714,2,1.0
4091,56947,2,1.0
2555,3184,2,1.0
207,12925,2,1.0
2646,10806,2,1.0
56947,5310,2,1.0
12105,9142,2,1.0
5527,4739,2,1.0
9412,9142,2,1.0
4246,59,2,0.0
4739,1558,2,0.0
7231,4538,2,0.0
57389,2932,2,0.0
10027,1011,2,0.0
6893,7785,2,0.0
1858,59354,2,0.0
5574,11758,2,0.0
2483,11299,2,0.0
8307,1720,2,0.0
2718,28,2,0.0
13781,5012,2,0.0
4219,7132,2,0.0
12925,3735,2,0.0
1765,11671,2,0.0
56947,8812,2,0.0
5574,5089,2,0.0
7635,5017,2,0.0
13364,5512,2,0.0
2366,6730,2,0.0
3436,4834,2,0.0
5845,811,2,0.0
57018,6776,2,0.0
4219,222,2,0.0
7727,57396,2,0.0
2854,6022,2,0.0
8330,4844,2,0.0
7966,6622,2,0.0
2559,222,2,0.0
1345,8574,2,0.0
5017,1454,2,0.0
9776,13362,2,0.0
207,5281,2,0.0
716,4208,2,0.0
1010,655,2,0.0
2912,4897,2,0.0
7635,6714,2,0.0
11691,2738,2,0.0
1558,3217,2,0.0
3002,5635,2,0.0
3630,765,2,0.0
4790,4844,2,0.0
57018,4844,2,0.0
4360,7635,2,0.0
9528,5089,2,0.0
716,4642,2,0.0
1674,3396,2,0.0
7889,11442,2,0.0
6801,5459,2,0.0
5527,8330,2,0.0
4828,256,2,0.0
2563,5736,2,0.0
7436,2222,2,0.0
8158,4569,2,0.0
59354,5012,2,0.0
9110,2222,2,0.0
11231,10198,2,0.0
8444,824,2,0.0
8255,8762,2,0.0
383,8089,2,0.0
12732,3286,2,0.0
7531,5012,2,0.0
6841,18,2,0.0
7862,11003,2,0.0
1720,5488,2,0.0
57277,6622,2,0.0
