0,1,2,3
5209,8980,0,1.0
2728,5209,0,1.0
5209,1261,0,1.0
2954,5209,0,1.0
2649,5209,0,1.0
5497,5209,0,1.0
5209,5511,0,1.0
7426,5209,0,1.0
5209,5775,0,1.0
5209,1765,0,1.0
2966,5209,0,1.0
5209,33794,0,1.0
5209,1872,0,1.0
317,5209,0,1.0
4311,5209,0,1.0
7584,5209,0,1.0
5306,5209,0,1.0
5209,7952,0,1.0
5209,12655,0,1.0
5209,2461,0,1.0
5209,56697,0,1.0
4323,536,0,1.0
6403,5209,0,1.0
12732,5209,0,1.0
5209,61475,0,1.0
6366,5209,0,1.0
11086,5209,0,1.0
301,5209,0,1.0
7490,5209,0,1.0
5209,9369,0,1.0
5209,9228,0,1.0
5209,795,0,1.0
2767,5209,0,1.0
5209,34889,0,1.0
5209,703,0,1.0
2992,5209,0,1.0
5209,9286,0,1.0
5209,3523,0,1.0
5209,7456,0,1.0
6746,5209,0,1.0
10296,5209,0,1.0
8879,5209,0,1.0
9107,5209,0,1.0
1977,5209,0,1.0
8087,5209,0,1.0
1659,5209,0,1.0
5192,5209,0,1.0
3552,5209,0,1.0
406,5209,0,1.0
57030,5209,0,1.0
5209,8845,0,1.0
9266,5209,0,1.0
3715,5209,0,1.0
5209,3946,0,1.0
3130,5209,0,1.0
2983,5209,0,1.0
900,5209,0,1.0
4200,5209,0,1.0
5209,56984,0,1.0
57021,5209,0,1.0
5209,56887,0,1.0
5209,13162,0,1.0
5209,12305,0,1.0
13369,5209,0,1.0
5209,1437,0,1.0
7299,5209,0,1.0
11860,5209,0,1.0
12342,5209,0,1.0
418,866,0,1.0
8813,5209,0,1.0
5209,2889,0,1.0
4618,5209,0,1.0
11742,5209,0,1.0
5209,13149,0,1.0
5209,6045,0,1.0
6628,5209,0,1.0
5209,6372,0,1.0
6965,5209,0,1.0
3002,5209,0,1.0
2861,5209,0,1.0
1183,5209,0,1.0
6084,5209,0,1.0
5209,597,0,1.0
59524,5209,0,1.0
5209,13578,0,1.0
5209,3927,0,1.0
2334,5209,0,1.0
5209,11136,0,1.0
9904,5209,0,1.0
5209,4605,0,1.0
5209,10685,0,1.0
5209,9049,0,1.0
57861,5209,0,1.0
337,5209,0,1.0
5209,4085,0,1.0
11643,5209,0,1.0
224,5209,0,1.0
10617,5209,0,1.0
5186,5209,0,1.0
5209,1509,0,1.0
3341,5209,0,1.0
5209,3032,0,1.0
5209,6947,0,1.0
57448,5209,0,1.0
5209,5661,0,1.0
33950,5209,0,1.0
4409,5209,0,1.0
3230,5209,0,1.0
5209,373,0,1.0
25,5209,0,1.0
4164,5209,0,1.0
5209,3943,0,1.0
11198,5209,0,1.0
3489,5209,0,1.0
5209,9729,0,1.0
5209,12627,0,1.0
22068,5209,0,1.0
5209,9807,0,1.0
3120,5209,0,1.0
5209,5512,0,1.0
34874,5209,0,1.0
3993,5209,0,1.0
4975,5209,0,1.0
1097,5209,0,1.0
5209,8322,0,1.0
1012,5209,0,1.0
5209,13101,0,1.0
2457,5209,0,1.0
2249,5209,0,1.0
5209,9910,0,1.0
5209,58972,0,1.0
7623,5209,0,1.0
6937,5209,0,1.0
5209,384,0,1.0
8424,5209,0,1.0
5209,7658,0,1.0
5209,3515,0,1.0
3377,5209,0,1.0
3672,5209,0,1.0
9633,5209,0,1.0
5209,8481,0,1.0
7429,5209,0,1.0
5209,13740,0,1.0
5209,965,0,1.0
5209,12712,0,1.0
5209,12439,0,1.0
10038,5209,0,1.0
5209,7420,0,1.0
58080,5209,0,1.0
57769,5209,0,1.0
5209,2763,0,1.0
5209,33773,0,1.0
2617,5209,0,1.0
4130,5209,0,1.0
9437,5209,0,1.0
5209,5628,0,1.0
9865,5209,0,1.0
5209,2666,0,1.0
1286,5209,0,1.0
5209,8992,0,1.0
592,5209,0,1.0
5209,5093,0,1.0
5209,60363,0,1.0
4818,5209,0,1.0
6681,5209,0,1.0
5209,2551,0,1.0
5209,12886,0,1.0
790,5209,0,1.0
11797,5209,0,1.0
5209,3966,0,1.0
5209,634,0,1.0
6199,5209,0,1.0
5209,60379,0,1.0
60055,5209,0,1.0
3192,5209,0,1.0
554,5209,0,1.0
7244,5209,0,1.0
5209,10037,0,1.0
