0,1,2,3
58302,6590,2,0.0
3195,6730,2,0.0
3542,34185,2,0.0
12910,35328,2,0.0
1047,58378,2,0.0
5281,3242,2,0.0
2516,3902,2,0.0
1518,34747,2,0.0
3002,3735,2,0.0
3610,8364,2,0.0
4456,10124,2,0.0
3353,35328,2,0.0
12159,8167,2,0.0
530,1184,2,0.0
3733,6590,2,0.0
5751,2411,2,0.0
1319,11671,2,0.0
11442,6847,2,0.0
9626,6022,2,0.0
10162,11299,2,0.0
5310,6932,2,0.0
9412,11603,2,0.0
530,3542,2,0.0
824,7862,2,0.0
5635,11447,2,0.0
8511,11442,2,0.0
8511,530,2,0.0
57396,8167,2,0.0
1720,2227,2,0.0
5736,3630,2,0.0
3282,2162,2,0.0
1851,7862,2,0.0
3436,8671,2,0.0
472,4722,2,0.0
210,11758,2,0.0
3050,1558,2,0.0
4592,5488,2,0.0
8255,4592,2,0.0
716,2227,2,0.0
9555,10027,2,0.0
4408,8721,2,0.0
953,1011,2,0.0
7889,12204,2,0.0
6624,5751,2,0.0
35297,12910,2,0.0
2383,2735,2,0.0
9071,6949,2,0.0
4538,6241,2,0.0
12068,8158,2,0.0
6459,35328,2,0.0
11442,7727,2,0.0
4642,3326,2,0.0
5017,6730,2,0.0
3733,727,2,0.0
3326,8618,2,0.0
3002,1674,2,0.0
2374,4834,2,0.0
5574,7279,2,0.0
7250,6980,2,0.0
9876,1674,2,0.0
8473,8089,2,0.0
406,8662,0,0.0
1319,4591,2,0.0
5210,5736,2,0.0
8005,3525,2,0.0
1345,4739,2,0.0
1851,11691,2,0.0
7933,6590,2,0.0
5845,18,2,0.0
8484,1518,2,0.0
12068,8812,2,0.0
8316,2854,2,0.0
80,6966,0,0.0
2483,7436,2,0.0
34015,6949,2,0.0
5449,4834,2,0.0
3195,3735,2,0.0
2555,1268,2,0.0
5527,8364,2,0.0
953,8364,2,0.0
8307,5281,2,0.0
6801,504,2,0.0
6980,34185,2,0.0
5310,7279,2,0.0
11077,4834,2,0.0
9546,8364,2,0.0
6459,1361,2,0.0
9555,2496,2,0.0
5635,6949,2,0.0
8756,3525,2,0.0
6776,3326,2,0.0
54,8005,2,0.0
12105,58302,2,0.0
10027,8618,2,0.0
3083,811,2,0.0
4132,12607,2,0.0
18,6714,2,0.0
1765,1011,2,0.0
6459,8848,2,0.0
54,2058,2,0.0
8158,4739,2,0.0
6251,117,2,0.0
11442,8782,2,0.0
2064,2881,2,0.0
8721,2411,2,0.0
9633,2043,0,0.0
35297,3242,2,0.0
6023,5845,2,0.0
1898,8680,2,0.0
1277,6932,2,0.0
57018,765,2,0.0
2144,13080,2,0.0
3733,3805,2,0.0
7026,1729,2,0.0
4208,8167,2,0.0
4998,1273,2,0.0
4004,4569,2,0.0
4219,504,2,0.0
4360,11447,2,0.0
2718,655,2,0.0
3275,10855,2,0.0
5845,57396,2,0.0
435,33978,2,0.0
11824,1765,2,0.0
4592,3326,2,0.0
4246,10855,2,0.0
5629,8671,2,0.0
1518,2997,2,0.0
4538,6847,2,0.0
2064,2735,2,0.0
9626,6241,2,0.0
7231,11671,2,0.0
4445,5142,2,0.0
879,8782,2,0.0
1898,7531,2,0.0
4592,3542,2,0.0
13364,210,2,0.0
4219,2144,2,0.0
4339,7352,2,0.0
2735,655,2,0.0
2718,13105,2,0.0
4828,1361,2,0.0
11231,9110,2,0.0
11452,7094,2,0.0
7338,34185,2,0.0
6893,57038,2,0.0
11603,655,2,0.0
2516,8330,2,0.0
9440,1010,2,0.0
9626,6932,2,0.0
7388,3542,2,0.0
11493,11447,2,0.0
11442,6714,2,0.0
11442,811,2,0.0
811,1674,2,0.0
54,207,2,0.0
10124,58302,2,0.0
1277,613,2,0.0
3275,5522,2,0.0
12105,3639,2,0.0
11472,4869,2,0.0
8709,12607,2,0.0
12204,34671,2,0.0
5017,6622,2,0.0
4613,10806,2,0.0
5281,57396,2,0.0
546,34185,2,0.0
11824,13712,2,0.0
2516,11329,2,0.0
8307,4991,2,0.0
1010,3805,2,0.0
2132,7785,2,0.0
6022,4806,2,0.0
3733,222,2,0.0
2912,6965,2,0.0
8255,11691,2,0.0
11231,3441,2,0.0
4739,4722,2,0.0
1720,5857,2,0.0
