0,1,2,3
5281,3539,0,0
8967,12138,0,0
6966,1785,0,0
554,568,0,0
3612,11643,0,0
5280,3509,0,0
4323,2043,0,0
9633,536,0,0
9950,6706,0,0
3380,438,0,0
2429,80,0,0
11337,2083,0,0
11337,7050,0,0
9633,1558,0,0
779,2994,0,0
2429,568,0,0
59266,1274,0,0
87,665,0,0
866,568,0,0
256,1129,0,0
554,6966,0,0
1057,1831,0,0
568,9453,0,0
80,108,0,0
568,2836,0,0
1057,400,0,0
1782,2951,0,0
2228,1356,0,0
6758,9230,0,0
80,400,0,0
554,1558,0,0
9633,866,0,0
400,189,0,0
3427,7811,0,0
5103,11337,0,0
9633,1831,0,0
108,3249,0,0
400,3249,0,0
2059,5331,0,0
3399,3566,0,0
3380,4323,0,0
418,866,0,1
11337,8269,0,0
9488,9001,0,0
2429,554,0,0
4561,35040,0,0
10760,251,0,0
10145,34445,0,0
2836,3249,0,0
6743,56970,0,0
601,125,0,0
536,1831,0,0
1057,418,0,0
4765,6520,0,0
4323,536,0,0
568,3249,0,0
2043,5809,0,0
6966,5809,0,0
2429,108,0,0
554,400,0,0
1882,13796,0,0
4323,189,0,0
554,108,0,0
1242,5704,0,0
4323,1831,0,0
108,1558,0,0
7994,6051,0,0
2194,4792,0,0
400,568,0,0
2339,577,0,0
6966,2836,0,0
12190,7819,0,0
9827,4135,0,0
108,400,0,0
80,1831,0,1
2429,2043,0,0
5280,57759,0,0
6501,7335,0,0
108,866,0,0
2429,5809,0,0
2083,8987,0,0
536,2836,0,0
866,2836,0,0
418,400,0,0
2429,2836,0,0
536,5809,0,0
1057,6966,0,0
1831,3249,0,0
1887,5536,0,0
1057,189,0,0
11337,3911,0,0
9633,5809,0,0
11337,34691,0,0
2429,189,0,0
3380,1558,0,0
11337,5855,0,0
35040,6097,0,0
568,438,0,0
2836,1314,0,0
10244,9194,0,0
1057,2836,0,0
2008,2456,0,0
2043,418,0,0
9976,1785,0,0
125,1298,0,0
5488,4984,0,0
1057,5809,0,0
816,2608,0,0
10757,57861,0,0
4323,568,0,0
11643,2083,0,0
1342,9981,0,0
5631,536,0,0
6966,438,0,0
418,438,0,0
2723,2336,0,0
4323,536,0,1
866,1558,0,0
7245,1785,0,0
13527,3522,0,0
11337,4292,0,0
11337,7386,0,0
6966,3249,0,0
35040,9827,0,0
5631,108,0,0
1151,3972,0,0
11337,7658,0,0
35040,3518,0,0
9585,12038,0,0
4323,9633,0,0
3380,5631,0,0
2836,2345,0,0
3083,11325,0,0
10164,8766,0,0
3380,3249,0,0
6966,2043,0,0
10474,11320,0,0
5631,1831,0,0
1470,12175,0,0
3115,3527,0,0
108,568,0,0
12787,149,0,0
438,3249,0,0
9488,2951,0,0
2429,9633,0,0
3612,9488,0,0
2043,3249,0,0
80,1831,0,0
568,3249,0,1
4323,5809,0,0
2429,866,0,0
35040,1993,0,0
2420,9669,0,0
2043,568,0,0
577,6976,0,0
12159,1224,0,0
11337,6959,0,0
5631,80,0,0
1831,5809,0,0
627,7725,0,0
6327,13641,0,0
9633,108,0,0
743,702,0,0
8987,11576,0,0
1831,2836,0,0
10182,10037,0,0
11337,9827,0,0
35040,4292,0,0
1057,2429,0,0
108,1831,0,0
80,5809,0,0
8380,6773,0,0
3380,418,0,0
108,189,0,0
11337,8204,0,0
554,189,0,0
2836,1774,0,0
12305,256,0,0
9369,8329,0,0
1831,866,0,0
536,108,0,0
3612,2994,0,0
3612,6809,0,0
536,189,0,0
438,189,0,0
5631,866,0,0
5766,9829,0,0
395,256,0,0
4323,6966,0,0
418,568,0,0
362,693,0,0
35040,3986,0,0
406,8662,0,0
9488,34691,0,0
108,1785,0,0
554,1785,0,0
3380,2836,0,0
7556,1621,0,0
9633,554,0,0
3201,10233,0,0
1057,3380,0,0
1558,189,0,0
866,568,0,1
2034,9488,0,0
554,418,0,0
251,2083,0,0
1831,438,0,0
1831,1558,0,0
5522,8987,0,0
395,1785,0,0
125,3378,0,0
5690,25,0,0
1356,34691,0,0
536,3249,0,0
1558,78,0,0
11337,5392,0,0
9633,568,0,0
4318,4132,0,0
2994,5096,0,0
1057,536,0,0
1356,1785,0,0
1831,400,0,0
2646,8039,0,0
9837,6526,0,0
554,2836,0,0
80,3249,0,1
4975,256,0,0
554,1831,0,0
3359,13226,0,0
2161,13782,0,0
5631,568,0,0
2836,189,0,0
7246,9902,0,0
3434,4261,0,0
5631,6966,0,0
54,125,0,0
536,1558,0,0
4323,554,0,0
80,2043,0,0
6976,2921,0,0
5631,5809,0,0
1057,1558,0,0
9370,7803,0,0
35040,8723,0,0
3380,9633,0,0
108,438,0,0
2994,2083,0,0
536,6966,0,0
125,568,0,0
601,3364,0,0
13459,4769,0,0
2636,6104,0,0
568,1314,0,0
80,568,0,0
11049,2915,0,0
10838,10922,0,0
6,2755,0,0
869,12803,0,0
3380,5809,0,0
421,1019,0,0
5631,1558,0,0
80,418,0,0
3380,80,0,0
2429,1558,0,0
2665,34441,0,0
536,80,0,0
2429,400,0,0
418,1558,0,0
3380,108,0,0
80,866,0,0
9633,2043,0,0
1057,554,0,0
3612,12116,0,0
80,3249,0,0
6724,6444,0,0
6881,2691,0,0
568,189,0,0
4323,866,0,0
3380,1831,0,0
2043,189,0,0
4323,400,0,0
10617,7270,0,0
11337,2423,0,0
57666,58257,0,0
2429,1831,0,0
1057,5631,0,0
1057,80,0,0
9633,80,0,0
2836,9453,0,0
5631,4323,0,0
1057,568,0,0
2429,536,0,0
5631,418,0,0
2429,5631,0,0
2043,1831,0,0
536,866,0,0
418,2836,0,0
418,3249,0,0
779,11337,0,0
35040,2854,0,0
5631,9633,0,0
9633,438,0,0
3666,568,0,0
1831,568,0,0
3612,10708,0,0
2429,6966,0,0
6966,1831,0,0
9488,1437,0,0
2306,11372,0,0
80,568,0,0
4599,1836,0,0
3380,536,0,0
11337,5998,0,0
3428,11788,0,0
536,400,0,0
6966,568,0,0
6441,8644,0,0
1800,738,0,0
866,3249,0,0
5631,400,0,0
1057,4323,0,0
418,866,0,0
11337,6250,0,0
1220,12341,0,0
35040,3316,0,0
9633,6966,0,0
4323,2836,0,0
264,1785,0,0
1558,177,0,0
554,5809,0,0
11337,4975,0,0
383,10156,0,0
2043,2836,0,0
11337,57994,0,0
1057,866,0,0
2228,3509,0,0
9827,3487,0,0
7114,3832,0,0
9633,2836,0,0
6966,866,0,0
189,3249,0,0
6693,256,0,0
2994,5280,0,0
423,35357,0,0
80,438,0,0
400,2836,0,0
3380,2043,0,0
2340,2654,0,0
536,568,0,0
3553,58447,0,0
2228,10708,0,0
3612,11337,0,0
554,438,0,0
617,10725,0,0
9633,3249,0,0
108,5809,0,0
125,2836,0,0
3380,400,0,0
1454,11733,0,0
4135,1016,0,0
2043,1558,0,0
11337,492,0,0
