0,1,2,3
5459,1558,2,0.0
57018,8213,2,0.0
7889,2912,2,0.0
9528,5488,2,0.0
7727,13105,2,0.0
6847,12565,2,0.0
5122,9985,2,0.0
3610,5142,2,0.0
1558,4569,2,0.0
4723,35297,2,0.0
59354,7352,2,0.0
383,28,2,0.0
4408,5089,2,0.0
35297,1851,2,0.0
6803,11758,2,0.0
34015,7966,2,0.0
5845,10573,2,0.0
4408,6590,2,0.0
5476,5857,2,0.0
12159,10027,2,0.0
3050,4789,2,0.0
1047,2299,2,0.0
383,256,2,0.0
3733,11603,2,0.0
207,1765,2,0.0
1319,13712,2,0.0
2496,1268,2,0.0
2013,4339,2,0.0
9985,4998,2,0.0
3184,13362,2,0.0
2929,1674,2,0.0
5476,8721,2,0.0
2374,3735,2,0.0
9876,8812,2,0.0
4339,3217,2,0.0
56733,8992,2,0.0
4223,58378,2,0.0
8848,7132,2,0.0
4219,7502,2,0.0
8235,4591,2,0.0
5210,8782,2,0.0
4834,3639,2,0.0
3282,57038,2,0.0
4004,4246,2,0.0
7250,57396,2,0.0
12925,1851,2,0.0
6965,3902,2,0.0
9555,4739,2,0.0
2383,8316,2,0.0
7291,1858,2,0.0
7502,13641,2,0.0
8812,765,2,0.0
7250,4365,2,0.0
8235,10855,2,0.0
7635,3735,2,0.0
5012,655,2,0.0
2642,2738,2,0.0
11325,8671,2,0.0
9555,9660,2,0.0
6586,613,2,0.0
8444,13105,2,0.0
2013,6980,2,0.0
2603,6949,2,0.0
8307,1765,2,0.0
12732,2997,2,0.0
2718,9776,2,0.0
494,8848,2,0.0
3902,55,2,0.0
613,57389,2,0.0
8992,11603,2,0.0
5522,4223,2,0.0
7132,34185,2,0.0
11824,2735,2,0.0
4591,4365,2,0.0
3195,7125,2,0.0
8992,827,2,0.0
8255,11671,2,0.0
4456,6841,2,0.0
3436,655,2,0.0
12910,6949,2,0.0
10855,2932,2,0.0
6801,2222,2,0.0
8316,3542,2,0.0
10573,446,2,0.0
8444,11197,2,0.0
2013,57389,2,0.0
4642,3805,2,0.0
435,5488,2,0.0
11493,13080,2,0.0
4991,3805,2,0.0
121,2738,2,0.0
530,34015,2,0.0
4219,6776,2,0.0
7231,824,2,0.0
8992,10198,2,0.0
12565,2058,2,0.0
2299,13105,2,0.0
7635,13362,2,0.0
4091,5574,2,0.0
3238,8005,2,0.0
5711,3326,2,0.0
7436,4789,2,0.0
1047,8167,2,0.0
2563,530,2,0.0
1277,2646,2,0.0
1345,2366,2,0.0
1898,6251,2,0.0
1558,2496,2,0.0
7502,6949,2,0.0
1184,3639,2,0.0
3040,57389,2,0.0
716,3217,2,0.0
9440,6023,2,0.0
12068,4739,2,0.0
9271,7338,2,0.0
2559,207,2,0.0
546,11077,2,0.0
3436,383,2,0.0
1345,5629,2,0.0
11077,3286,2,0.0
4844,11299,2,0.0
256,7933,2,0.0
12565,57396,2,0.0
1011,55,2,0.0
2912,5751,2,0.0
2227,11077,2,0.0
1345,1108,2,0.0
4538,4132,2,0.0
2854,11671,2,0.0
10573,3542,2,0.0
54,3525,2,0.0
5736,12925,2,0.0
11329,2496,2,0.0
8310,10124,2,0.0
5711,18,2,0.0
7727,1605,2,0.0
1361,8782,2,0.0
1674,2162,2,0.0
10027,10855,2,0.0
11059,2901,2,0.0
1051,2162,2,0.0
9555,4998,2,0.0
6626,1851,2,0.0
5906,6451,2,0.0
7785,1184,2,0.0
953,7231,2,0.0
9985,8756,2,0.0
4998,34747,2,0.0
4223,3735,2,0.0
7889,207,2,0.0
2854,4030,2,0.0
12204,59354,2,0.0
8005,5281,2,0.0
2013,7026,2,0.0
8330,1361,2,0.0
530,11472,2,0.0
3326,28,2,0.0
2064,7727,2,0.0
3242,12607,2,0.0
4339,9776,2,0.0
7291,11758,2,0.0
5906,6241,2,0.0
7231,811,2,0.0
7388,12925,2,0.0
9531,8671,2,0.0
9440,9776,2,0.0
6023,6622,2,0.0
5594,962,2,0.0
2222,34671,2,0.0
9555,6932,2,0.0
5556,7388,2,0.0
4790,4591,2,0.0
1319,6622,2,0.0
4456,1224,2,0.0
18,35328,2,0.0
4456,10198,2,0.0
3610,8330,2,0.0
11493,3902,2,0.0
3436,10806,2,0.0
207,5629,2,0.0
7727,11321,2,0.0
7531,2646,2,0.0
5210,6622,2,0.0
10444,1224,2,0.0
6893,9142,2,0.0
8310,962,2,0.0
1675,8709,2,0.0
2144,6459,2,0.0
5594,4365,2,0.0
2929,4789,2,0.0
2162,10567,2,0.0
9876,5310,2,0.0
11493,57396,2,0.0
10125,59354,2,0.0
12068,9660,2,0.0
4723,7432,2,0.0
9440,8310,2,0.0
1108,6714,2,0.0
3282,10567,2,0.0
