0,1,2,3
2585,3539,1,0
9008,617,1,0
1057,5631,1,0
4073,5514,1,0
6348,56562,1,0
1558,3249,1,0
390,2198,1,0
577,298,1,0
5096,5347,1,0
894,7829,1,0
6966,2043,1,0
2836,5855,1,0
1298,2108,1,0
1097,5794,1,0
5414,3246,1,0
10383,9983,1,0
1641,177,1,0
1298,6357,1,0
57157,1672,1,0
1831,1558,1,0
7134,125,1,0
9983,5017,1,0
7481,6784,1,0
332,802,1,0
2423,1785,1,0
6966,9264,1,0
9264,78,1,0
4060,60251,1,0
3380,189,1,0
1139,11979,1,0
1031,8395,1,0
2429,9633,1,0
5202,1600,1,0
609,298,1,0
5809,3249,1,0
2290,1785,1,0
108,2043,1,0
4812,10381,1,0
1968,4374,1,0
390,6357,1,0
2104,1559,1,0
2101,10296,1,0
7987,5017,1,0
337,1097,1,0
10745,12301,1,0
236,577,1,0
7457,6742,1,0
2423,609,1,0
3666,3509,1,0
1057,390,1,0
6917,250,1,0
822,1600,1,0
7457,7829,1,0
57157,58673,1,0
4127,1310,1,0
2843,385,1,0
1600,2198,1,0
601,3249,1,0
9264,3509,1,0
566,1705,1,0
2043,5809,1,0
43,6357,1,0
108,67,1,0
5202,1831,1,0
2585,2448,1,0
1034,67,1,0
1558,577,1,0
10508,43,1,0
2290,568,1,0
696,6442,1,0
1899,5514,1,0
2104,2423,1,0
3666,1558,1,0
10757,57861,1,0
7457,10745,1,0
150,617,1,0
2429,2104,1,0
385,7481,1,0
332,1066,1,0
9008,9264,1,0
1298,9264,1,0
4323,554,1,0
1441,2108,1,0
7588,2448,1,0
894,6998,1,0
5809,400,1,0
3772,749,1,0
67,6357,1,0
1441,10508,1,0
10524,10381,1,0
1034,3509,1,0
2843,5017,1,0
6357,749,1,0
9264,6357,1,0
177,609,1,0
2491,8357,1,0
2774,7143,1,0
1034,6357,1,0
5794,1785,1,0
568,10508,1,0
1057,400,1,0
2290,609,1,0
150,749,1,0
9983,6742,1,0
1618,2423,1,0
2043,177,1,0
1559,2423,1,0
1097,1600,1,0
4001,802,1,0
8395,1320,1,0
6254,4880,1,0
6966,2198,1,0
4101,5952,1,0
2543,177,1,0
1980,2005,1,0
6019,3438,1,0
11116,7829,1,0
2543,3244,1,0
298,749,1,0
1066,43,1,0
1066,1600,1,0
5329,3960,1,0
6742,8771,1,0
7134,492,1,0
7588,6998,1,0
2104,5794,1,0
1298,749,1,0
4812,7829,1,0
2448,1320,1,0
597,1872,1,0
6019,298,1,0
6933,12301,1,0
125,1441,1,0
298,78,1,0
7588,2585,1,0
332,1641,1,0
3189,8771,1,0
5809,1747,1,0
1057,5794,1,0
2423,568,1,0
1641,749,1,0
2108,1785,1,0
5414,3244,1,0
1034,1600,1,1
802,2043,1,1
1057,2037,1,1
1034,492,1,1
822,4769,1,1
2037,177,1,1
34008,7134,1,1
1980,3314,1,1
10508,1016,1,1
337,1600,1,1
3666,822,1,1
2037,3314,1,1
2037,822,1,1
34008,9008,1,1
236,108,1,1
2037,749,1,1
2108,1600,1,1
3314,2005,1,1
34008,609,1,1
2037,3666,1,1
390,3314,1,1
34008,2423,1,1
1441,1558,1,1
337,609,1,1
34008,6966,1,1
9264,3314,1,1
3314,67,1,1
1558,1170,1,1
337,3249,1,1
2037,236,1,1
2037,4769,1,1
5414,3509,1,1
34008,3246,1,1
2037,6019,1,1
1016,3249,1,1
2037,1559,1,1
2037,2423,1,1
492,749,1,1
822,5202,1,1
3314,6357,1,1
2037,5202,1,1
337,2043,1,1
236,3244,1,1
822,2108,1,1
2290,822,1,1
2429,1558,1,1
80,337,1,1
236,1831,1,1
822,3314,1,1
337,3244,1,1
2037,1097,1,1
337,568,1,1
822,617,1,1
337,5414,1,1
34008,3666,1,1
1057,1600,1,1
34008,5794,1,1
1980,822,1,1
337,1066,1,1
822,2043,1,1
609,492,1,1
125,3509,1,1
337,5794,1,1
822,609,1,1
390,2037,1,1
337,617,1,1
1558,1641,1,1
822,3772,1,1
2290,337,1,1
34008,1034,1,1
2037,2543,1,1
822,577,1,1
2037,9264,1,1
1016,1600,1,1
337,10508,1,1
3314,3438,1,1
108,3314,1,1
2043,78,1,1
1016,2198,1,1
2037,116,1,1
2037,7134,1,1
337,1618,1,1
2037,609,1,1
822,5794,1,1
2037,337,1,1
2037,298,1,1
34008,1641,1,1
822,9264,1,1
3246,1600,1,1
492,78,1,1
3314,5794,1,1
822,2423,1,1
1097,1558,1,1
2037,3244,1,1
822,3509,1,1
125,822,1,1
1558,78,1,1
337,43,1,1
2037,2005,1,1
1558,1016,1,1
34008,492,1,1
1441,3314,1,1
2543,3314,1,1
34008,43,1,1
34008,298,1,1
2037,1441,1,1
6019,3314,1,1
2037,3772,1,1
150,492,1,1
1559,3314,1,1
337,108,1,1
390,337,1,1
34008,80,1,1
822,10508,1,1
1559,1558,1,1
337,1559,1,1
34008,1298,1,1
34008,236,1,1
1034,3314,1,1
34008,1618,1,1
5414,609,1,1
2037,43,1,1
2037,5794,1,1
2037,10508,1,1
9264,1600,1,1
5794,1016,1,1
2104,1600,1,1
9008,3314,1,1
34008,108,1,1
80,1558,1,1
3314,2423,1,1
2037,2108,1,1
34008,3314,1,1
2037,125,1,1
2037,1980,1,1
2037,2043,1,1
34008,67,1,1
337,3314,1,1
2037,6966,1,1
34008,1980,1,1
1558,43,1,1
34008,1785,1,1
3314,78,1,1
