0,1,2,3
2426,3440,1,0
601,2423,1,0
11589,4073,1,0
1641,492,1,0
150,1170,1,0
2153,4292,1,0
5414,577,1,0
9724,3539,1,0
116,150,1,0
390,4769,1,0
332,609,1,0
10508,3438,1,0
1600,3509,1,0
3314,577,1,0
3189,5514,1,0
390,3772,1,0
337,2005,1,0
125,1066,1,0
1441,6357,1,0
3666,1170,1,0
10508,609,1,0
1057,189,1,0
601,2005,1,0
1057,1097,1,0
609,3438,1,0
7588,6742,1,0
5794,298,1,0
6742,6784,1,0
3392,1818,1,0
1034,7134,1,0
4769,43,1,0
6019,332,1,0
3772,298,1,0
7987,11589,1,0
6966,568,1,0
536,2043,1,0
80,67,1,0
150,577,1,0
2543,108,1,0
7588,8395,1,0
7987,7481,1,0
108,438,1,0
2290,7134,1,0
591,6784,1,0
652,3539,1,0
10508,43,1,0
601,1298,1,0
1899,527,1,0
1298,177,1,0
894,6998,1,0
2104,5202,1,0
9724,8395,1,0
2695,6581,1,0
2104,2108,1,0
2290,116,1,0
1057,802,1,0
67,5794,1,0
1057,2043,1,0
5202,5794,1,0
422,604,1,0
34116,59303,1,0
8119,11532,1,0
3666,1785,1,0
2543,1034,1,0
4261,10383,1,0
3392,902,1,0
1980,3249,1,0
802,609,1,0
7705,57157,1,0
236,7134,1,0
1892,1132,1,0
601,3249,1,0
4812,4073,1,0
80,108,1,0
2936,4073,1,0
6019,1298,1,0
1016,6357,1,0
3539,7481,1,0
2290,1618,1,0
1980,577,1,0
1559,568,1,0
6966,1831,1,0
7481,7621,1,0
601,1057,1,0
3153,9617,1,0
2543,7134,1,0
6357,3509,1,0
2238,7420,1,0
4261,2585,1,0
1831,568,1,0
6019,5414,1,0
527,12301,1,0
2037,1170,1,0
80,568,1,0
591,10512,1,0
5202,3314,1,0
6933,6742,1,0
7457,8395,1,0
617,78,1,0
1057,536,1,0
11589,10745,1,0
9633,400,1,0
7134,125,1,0
1441,43,1,0
874,5867,1,0
10186,1929,1,0
12301,4173,1,0
1139,56573,1,0
1540,10381,1,0
1831,43,1,0
3772,609,1,0
1899,10383,1,0
9633,866,1,0
3438,3509,1,0
10508,2198,1,0
2290,125,1,0
1031,7621,1,0
11589,5514,1,0
5631,438,1,0
1540,11589,1,0
1097,1600,1,0
34008,1831,1,0
2037,1298,1,0
8798,3189,1,0
5156,11203,1,0
7457,5017,1,0
1441,5794,1,0
9394,2522,1,0
4127,56573,1,0
652,1899,1,0
822,1097,1,0
609,3244,1,0
2043,1066,1,0
9008,1600,1,0
385,5281,1,0
9008,108,1,0
3434,2448,1,0
34008,1016,1,0
80,4769,1,0
1978,6145,1,0
390,2198,1,0
332,1618,1,0
1057,9633,1,0
2037,2423,1,1
3314,2005,1,1
2037,34008,1,1
2037,236,1,1
2037,116,1,1
1558,1170,1,1
2429,1558,1,1
2037,1559,1,1
34008,3438,1,1
2037,2005,1,1
2037,3438,1,1
2037,3246,1,1
822,3314,1,1
802,125,1,1
34008,492,1,1
34008,6966,1,1
34008,298,1,1
2043,78,1,1
390,337,1,1
2037,3666,1,1
9008,3314,1,1
3314,6357,1,1
1016,1600,1,1
3314,492,1,1
1600,78,1,1
601,2037,1,1
337,1600,1,1
1057,2037,1,1
822,3509,1,1
2290,2037,1,1
2290,34008,1,1
236,1831,1,1
34008,3314,1,1
2290,3314,1,1
822,9264,1,1
2037,9264,1,1
2037,1097,1,1
2037,10508,1,1
3666,822,1,1
337,568,1,1
802,78,1,1
1558,3244,1,1
2037,3244,1,1
822,2108,1,1
337,3314,1,1
34008,80,1,1
80,337,1,1
34008,236,1,1
2037,1441,1,1
1057,1600,1,1
2037,822,1,1
3314,5794,1,1
34008,1298,1,1
822,5794,1,1
2037,43,1,1
802,2043,1,1
2037,5794,1,1
1441,1558,1,1
34008,1785,1,1
822,2423,1,1
9264,3314,1,1
2037,337,1,1
337,2423,1,1
802,10508,1,1
601,337,1,1
1559,3314,1,1
337,3249,1,1
1980,3314,1,1
6019,822,1,1
2290,337,1,1
2037,298,1,1
1558,43,1,1
1559,1558,1,1
3314,2423,1,1
822,577,1,1
2037,1980,1,1
390,3314,1,1
337,10508,1,1
1016,2198,1,1
1558,617,1,1
125,3509,1,1
34008,2543,1,1
236,108,1,1
2037,3314,1,1
236,3244,1,1
1097,1558,1,1
34008,1034,1,1
1016,3509,1,1
2037,7134,1,1
80,1558,1,1
3314,3438,1,1
802,822,1,1
2037,3772,1,1
822,617,1,1
150,492,1,1
337,125,1,1
337,492,1,1
822,4769,1,1
337,108,1,1
34008,43,1,1
2037,749,1,1
390,2037,1,1
822,5202,1,1
3314,78,1,1
2037,4769,1,1
1558,1641,1,1
2037,6019,1,1
2290,822,1,1
822,3772,1,1
34008,1980,1,1
2108,1600,1,1
34008,3246,1,1
34008,2198,1,1
34008,3666,1,1
2037,1066,1,1
822,1441,1,1
337,617,1,1
34008,1618,1,1
337,5794,1,1
34008,9008,1,1
822,609,1,1
9008,822,1,1
492,749,1,1
2037,609,1,1
2037,3249,1,1
2037,2108,1,1
822,5414,1,1
125,822,1,1
337,1618,1,1
10508,1016,1,1
2037,2043,1,1
34008,609,1,1
34008,5794,1,1
337,1559,1,1
2037,2543,1,1
822,10508,1,1
34008,7134,1,1
337,609,1,1
6019,3314,1,1
822,2043,1,1
1034,1600,1,1
1057,822,1,1
2037,6966,1,1
