0,1,2,3
1057,7134,1,0
1034,617,1,0
332,150,1,0
2290,1618,1,0
2108,492,1,0
390,34008,1,0
3725,604,1,0
7588,10745,1,0
2429,9633,1,0
228,1469,1,0
5227,6189,1,0
4261,2936,1,0
7588,10524,1,0
10745,5017,1,0
7588,9983,1,0
34008,5202,1,0
10383,7621,1,0
2108,3244,1,0
9008,3438,1,0
4127,7262,1,0
337,1641,1,0
7134,78,1,0
10383,5017,1,0
2585,8771,1,0
4812,9989,1,0
6630,11377,1,0
34008,3509,1,0
9633,400,1,0
7705,56562,1,0
80,4769,1,0
1016,78,1,0
6784,5514,1,0
1066,298,1,0
4769,2108,1,0
1170,1785,1,0
1057,78,1,0
8146,5576,1,0
527,2936,1,0
6742,5017,1,0
1066,3249,1,0
2429,337,1,0
1057,2423,1,0
1066,1831,1,0
10508,298,1,0
80,7134,1,0
2104,1558,1,0
8798,10512,1,0
116,5202,1,0
7457,9983,1,0
7987,10381,1,0
1814,4880,1,0
2104,298,1,0
3380,1558,1,0
492,1170,1,0
108,1618,1,0
43,177,1,0
2043,1558,1,0
3666,4769,1,0
5809,189,1,0
385,2936,1,0
67,1558,1,0
874,1613,1,0
4769,1558,1,0
3666,617,1,0
3434,6998,1,0
3314,177,1,0
601,1057,1,0
11096,10167,1,0
527,7829,1,0
5816,57770,1,0
536,3249,1,0
2695,1672,1,0
1618,568,1,0
7291,3627,1,0
7588,3189,1,0
2712,2444,1,0
1441,4769,1,0
337,1558,1,0
3539,7829,1,0
10383,1540,1,0
7987,2448,1,0
1031,10512,1,0
7987,9983,1,0
4812,3189,1,0
591,6742,1,0
4323,9633,1,0
337,236,1,0
822,568,1,0
7775,1031,1,0
108,6966,1,0
9008,116,1,0
108,1066,1,0
2290,6966,1,0
894,10383,1,0
8771,57781,1,0
1441,1170,1,0
2543,1441,1,0
332,2043,1,0
1196,1341,1,0
2043,1016,1,0
1559,1785,1,0
536,568,1,0
2104,5414,1,0
390,236,1,0
57157,35219,1,0
591,2936,1,0
6966,2043,1,0
601,3666,1,0
116,802,1,0
10508,3244,1,0
6019,1034,1,0
591,9724,1,0
1057,1170,1,0
116,577,1,0
601,1980,1,0
7588,2936,1,0
390,1066,1,0
866,568,1,0
4295,56573,1,0
34008,125,1,0
4173,7621,1,0
2243,57500,1,0
591,7775,1,0
10745,57975,1,0
116,609,1,0
9983,10524,1,0
34008,1066,1,0
236,617,1,0
5202,3772,1,0
2108,749,1,0
125,2005,1,0
6998,8395,1,0
2543,9264,1,0
3722,11136,1,0
568,1170,1,0
1097,5202,1,0
67,3438,1,0
236,1097,1,0
337,577,1,0
9008,2423,1,0
10874,4349,1,0
7775,10745,1,0
80,1559,1,0
2429,1558,1,1
2037,1097,1,1
236,1831,1,1
1559,3314,1,1
390,3314,1,1
802,125,1,1
1034,1600,1,1
2037,3249,1,1
10508,1016,1,1
822,1441,1,1
2037,298,1,1
34008,9008,1,1
34008,236,1,1
822,5794,1,1
1558,1641,1,1
3314,2423,1,1
601,337,1,1
34008,298,1,1
2037,609,1,1
9264,3314,1,1
34008,80,1,1
822,3314,1,1
34008,609,1,1
609,492,1,1
34008,6966,1,1
337,10508,1,1
5414,609,1,1
802,822,1,1
2037,1559,1,1
390,337,1,1
1559,1558,1,1
2037,1980,1,1
125,3509,1,1
80,1558,1,1
822,3772,1,1
125,822,1,1
1057,822,1,1
34008,1034,1,1
3314,5794,1,1
822,577,1,1
1034,492,1,1
34008,43,1,1
34008,108,1,1
2037,337,1,1
337,492,1,1
2037,177,1,1
34008,3246,1,1
34008,2543,1,1
337,568,1,1
3314,3438,1,1
2037,1066,1,1
601,2037,1,1
1600,78,1,1
1558,3244,1,1
337,43,1,1
822,609,1,1
9008,3314,1,1
337,3244,1,1
6966,1558,1,1
236,108,1,1
822,1298,1,1
337,5414,1,1
337,1600,1,1
492,749,1,1
10508,1600,1,1
822,2108,1,1
34008,5794,1,1
34008,67,1,1
34008,1618,1,1
1034,822,1,1
2037,4769,1,1
3314,78,1,1
2037,6966,1,1
2037,1441,1,1
5414,3509,1,1
1016,1600,1,1
337,3314,1,1
802,78,1,1
2037,3314,1,1
2037,3772,1,1
2037,2043,1,1
337,1618,1,1
34008,150,1,1
1441,3314,1,1
1558,617,1,1
34008,3666,1,1
150,492,1,1
3314,492,1,1
1057,1600,1,1
1558,1170,1,1
34008,1298,1,1
34008,2198,1,1
2037,125,1,1
2290,2037,1,1
822,10508,1,1
6019,822,1,1
1016,3249,1,1
108,3314,1,1
822,5414,1,1
2037,34008,1,1
802,10508,1,1
822,5202,1,1
2037,236,1,1
1016,3509,1,1
2290,3314,1,1
3666,822,1,1
822,617,1,1
822,2423,1,1
1558,78,1,1
9264,1600,1,1
1097,1558,1,1
2108,1600,1,1
337,1066,1,1
337,125,1,1
34008,1785,1,1
2037,2108,1,1
2043,78,1,1
2037,3666,1,1
2543,3314,1,1
2290,337,1,1
337,3249,1,1
2037,9264,1,1
1057,2037,1,1
337,609,1,1
1016,2198,1,1
80,337,1,1
1441,1558,1,1
2037,5202,1,1
3314,67,1,1
34008,1980,1,1
1980,822,1,1
236,3244,1,1
1034,3314,1,1
2037,2005,1,1
3314,2005,1,1
2037,116,1,1
1558,1016,1,1
9008,822,1,1
802,3314,1,1
802,2043,1,1
34008,492,1,1
822,3509,1,1
2037,7134,1,1
